time,position,velocity,acceleration,KE,PE,Total_E,F_spring,F_damping,F_total,x_exact,v_exact,a_exact,error_x,error_v,error_a
0.0,1.0,0.0,-20.0,0.0,10.0,10.0,-20.0,-0.0,-20.0,1.0,-0.0,-20.0,0.0,0.0,0.0
0.1,0.9049166666666667,-1.8399166666666666,-16.258416666666665,1.692646670138889,8.188741736111112,9.88138840625,-18.098333333333333,1.8399166666666666,-16.258416666666665,0.904842665960761,-1.8404517434524952,-16.256401575762727,7.400070590568575e-05,0.0005350767858285366,0.002015090903938699
0.2,0.6496095065972223,-3.160677846875,-9.831512285069445,4.994942225863193,4.219925110614866,9.214867336478058,-12.992190131944445,3.160677846875,-9.831512285069445,0.649377119144111,-3.1612753932365063,-9.826266989645713,0.0002323874531112713,0.0005975463615062182,0.005245295423732088
0.30000000000000004,0.297073276923465,-3.76460822719317,-2.1768573112761302,7.086137552125251,0.8825253186204574,7.968662870745709,-5.9414655384693,3.76460822719317,-2.1768573112761302,0.296675383249496,-3.7646953652884316,-2.168812299701488,0.00039789367396902975,8.713809526161853e-05,0.008045011574642214
0.4,-0.07750171152483276,-3.6069185306561597,5.156952761152815,6.5049306433953955,0.060065152892783955,6.564995796288179,1.5500342304966552,3.6069185306561597,5.156952761152815,-0.07799246272622654,-3.6060367097680466,5.165885964292578,0.0004907512013937743,0.0008818208881131717,0.008933203139762647
0.5,-0.40195406644716886,-2.7895425269767156,10.828623855920092,3.89077375490582,1.6156707153341503,5.50644447023997,8.039081328943377,2.7895425269767156,10.828623855920092,-0.4024077353703591,-2.7875176785459383,10.83567238595312,0.00045366892319026464,0.002024848430777215,0.0070485300330283
0.6,-0.6203612233504793,-1.5281152495580972,13.935339716567682,1.1675681079660027,3.848480474369032,5.016048582335035,12.407224467009586,1.5281152495580972,13.935339716567682,-0.6206302766449743,-1.525138320957885,13.93774385385737,0.00026905329449500304,0.0029769286002121476,0.002404137289687469
0.7,-0.701955446176043,-0.1008237679038737,14.139932691424734,0.005082716087167097,4.927414484162076,4.9324972002492435,14.03910892352086,0.1008237679038737,14.139932691424734,-0.7019199281860609,-0.0974229755131469,14.135821539234364,3.551798998213673e-05,0.0034007923907268117,0.004111152190370504
0.7999999999999999,-0.644486549050261,1.2095777832525143,11.680153197752706,0.7315392068690333,4.153629119067145,4.885168325936179,12.88973098100522,-1.2095777832525143,11.680153197752706,-0.6440922133676363,1.212662404961715,11.66918186239101,0.0003943356826247024,0.0030846217092006523,0.010971335361695367
0.8999999999999999,-0.4719305035262643,2.1690925225831794,7.269517547942106,2.3524811857631303,2.2271840015855338,4.579665187348664,9.438610070525286,-2.1690925225831794,7.269517547942106,-0.47120978359658516,2.1710969885810347,7.253098683350668,0.0007207199296791478,0.002004465997855309,0.016418864591438265
